;NU_INSCRICAO;NU_ANO;TP_ESCOLA;CO_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;NU_NOTA_REDACAO
8231;180007681687;2018;2;15070980.0;1502103.0;Cametá;2.0;2.0;516.6;663.1;593.3;595.6;580.0
8232;180007683760;2018;2;41118855.0;4125100.0;São João do Triunfo;2.0;2.0;;599.5;449.1;;240.0
8233;180007689892;2018;2;27040755.0;2707701.0;Rio Largo;2.0;2.0;465.3;532.2;497.4;422.7;380.0
8234;180007688399;2018;2;26067382.0;2602209.0;Bom Jardim;2.0;2.0;565.9;543.0;560.1;480.5;880.0
8235;180009304917;2018;1;29327954.0;2931350.0;Teixeira de Freitas;1.0;2.0;501.4;505.1;540.4;481.5;800.0
8236;180009075907;2018;1;29327954.0;2931350.0;Teixeira de Freitas;1.0;2.0;460.5;633.2;565.7;502.2;740.0
8237;180009075917;2018;1;29327954.0;2931350.0;Teixeira de Freitas;1.0;2.0;582.1;654.0;629.7;687.6;840.0
8238;180008724063;2018;2;26067382.0;2602209.0;Bom Jardim;2.0;2.0;472.2;481.7;550.5;458.0;360.0
8239;180008762530;2018;1;52070913.0;5205406.0;Ceres;1.0;2.0;444.2;635.1;578.6;646.9;600.0
8240;180009032818;2018;1;31345415.0;3147006.0;Paracatu;1.0;2.0;542.9;574.0;583.1;535.8;680.0
8241;180007726664;2018;2;33051127.0;3301850.0;Guapimirim;2.0;2.0;463.0;549.7;469.8;387.1;360.0
8242;180009160244;2018;2;32079842.0;3205010.0;Sooretama;2.0;2.0;504.9;408.6;459.6;576.2;680.0
8243;180008735992;2018;2;35017929.0;3504107.0;Atibaia;2.0;2.0;;;;;
8244;180007688968;2018;2;26140144.0;2612604.0;Santa Maria da Boa Vista;2.0;2.0;411.0;616.6;420.3;459.9;240.0
8245;180008765878;2018;2;29092213.0;2908903.0;Coração de Maria;2.0;2.0;530.8;601.7;500.4;589.5;540.0
8246;180007691641;2018;2;32079842.0;3205010.0;Sooretama;2.0;2.0;393.0;552.8;482.7;542.3;580.0
8247;180007715473;2018;1;24084328.0;2404705.0;Ipanguaçu;1.0;2.0;652.5;680.4;591.2;723.8;800.0
8248;180009036157;2018;1;26097311.0;2601409.0;Barreiros;1.0;2.0;498.8;437.3;337.9;499.4;360.0
8249;180009209358;2018;2;29981760.0;2929602.0;Sapeaçu;2.0;2.0;527.4;631.0;551.3;434.3;520.0
8250;180008765899;2018;2;31045161.0;3136553.0;José Raydan;2.0;2.0;549.8;639.9;522.4;435.1;420.0
8251;180007690384;2018;3;15073661.0;1503309.0;Igarapé-Miri;3.0;2.0;488.0;581.8;427.5;437.5;520.0
8252;180007689210;2018;2;26177927.0;2611101.0;Petrolina;2.0;2.0;377.4;538.3;392.3;385.4;360.0
8253;180008766614;2018;2;29981760.0;2929602.0;Sapeaçu;2.0;2.0;404.0;517.4;433.0;627.8;320.0
8254;180009000537;2018;1;52070913.0;5205406.0;Ceres;1.0;2.0;513.3;489.3;442.9;655.0;560.0
8255;180008739339;2018;2;32026536.0;3201159.0;Brejetuba;2.0;2.0;577.0;624.8;561.6;663.7;600.0
8256;180008702341;2018;2;33115001.0;3304201.0;Resende;2.0;2.0;448.7;600.2;543.8;514.8;400.0
8257;180008730767;2018;2;23462361.0;2300309.0;Acopiara;2.0;2.0;;413.3;463.0;;0.0
8258;180008848739;2018;2;23246324.0;2313401.0;Tianguá;2.0;2.0;433.4;515.8;473.9;587.3;620.0
8259;180007691670;2018;2;15160513.0;1501907.0;Bujaru;2.0;2.0;479.3;544.6;504.7;388.2;480.0
8260;180009212718;2018;2;26181649.0;2605103.0;Custódia;2.0;2.0;394.0;416.8;485.7;422.2;240.0
8261;180009311654;2018;2;50082884.0;5006200.0;Nova Andradina;2.0;2.0;484.1;607.1;512.2;586.4;500.0
8262;180008848757;2018;2;26181649.0;2605103.0;Custódia;2.0;2.0;403.3;546.3;415.9;454.1;520.0
8263;180008742696;2018;4;29419115.0;2914604.0;Irecê;4.0;2.0;564.0;633.7;611.2;605.2;800.0
8264;180007725137;2018;2;29417287.0;2922300.0;Muritiba;2.0;2.0;431.6;523.2;482.9;499.1;560.0
8265;180007718538;2018;2;42081190.0;4218004.0;Tijucas;2.0;2.0;514.8;635.9;578.6;634.8;760.0
8266;180007725469;2018;2;53006720.0;5300108.0;Brasília;2.0;2.0;;;;;
8267;180007727837;2018;2;26035502.0;2611101.0;Petrolina;2.0;2.0;;;;;
8268;180007701558;2018;2;53004981.0;5300108.0;Brasília;2.0;2.0;581.1;589.9;443.6;539.6;280.0
8269;180007698418;2018;1;33439745.0;3300704.0;Cabo Frio;1.0;2.0;616.3;687.0;662.4;686.4;700.0
8270;180009007246;2018;2;23052643.0;2301208.0;Aracoiaba;2.0;2.0;571.7;652.9;506.8;555.3;800.0
8271;180009076738;2018;2;42092353.0;4210605.0;Massaranduba;2.0;2.0;436.3;522.5;405.0;374.5;720.0
8272;180007728455;2018;2;23052643.0;2301208.0;Aracoiaba;2.0;2.0;391.1;590.9;428.6;432.0;520.0
8273;180009007260;2018;2;21316414.0;2112902.0;Vitória do Mearim;2.0;2.0;412.5;596.7;497.1;430.2;360.0
8274;180008857177;2018;1;21197067.0;2101707.0;Barreirinhas;1.0;2.0;544.3;625.2;559.1;466.4;760.0
8275;180009362501;2018;2;23083255.0;2307700.0;Maranguape;2.0;2.0;467.6;487.0;503.2;408.6;0.0
8276;180008746072;2018;2;26108038.0;2603454.0;Camaragibe;2.0;2.0;566.5;667.2;591.5;522.2;640.0
8277;180007723674;2018;1;31242624.0;3144102.0;Muzambinho;1.0;2.0;633.6;632.6;585.6;596.9;840.0
8278;180007726032;2018;2;23052643.0;2301208.0;Aracoiaba;2.0;2.0;387.5;435.9;455.1;451.8;420.0
8279;180007716391;2018;1;31170674.0;3139003.0;Machado;1.0;2.0;442.6;490.3;470.2;446.2;360.0
8280;180007681389;2018;2;23462361.0;2300309.0;Acopiara;2.0;2.0;421.0;424.8;430.5;572.4;0.0
8281;180008775982;2018;2;15169260.0;1504208.0;Marabá;2.0;2.0;;;;;
8282;180007726040;2018;2;23052643.0;2301208.0;Aracoiaba;2.0;2.0;;;;;
8283;180008857195;2018;2;22115544.0;2211001.0;Teresina;2.0;2.0;561.3;628.2;580.2;693.6;620.0
8284;180008668424;2018;2;23545534.0;2312205.0;Santa Quitéria;2.0;2.0;512.3;458.2;429.1;432.5;280.0
8285;180008749396;2018;2;23462361.0;2300309.0;Acopiara;2.0;2.0;469.6;524.8;456.2;428.7;260.0
8286;180007726968;2018;2;23545496.0;2304004.0;Coreaú;2.0;2.0;;;;;
8287;180007701669;2018;2;23052643.0;2301208.0;Aracoiaba;2.0;2.0;419.9;570.9;499.7;550.1;340.0
8288;180007681418;2018;2;23083255.0;2307700.0;Maranguape;2.0;2.0;486.6;453.0;389.9;446.5;240.0
8289;180007700313;2018;2;23052643.0;2301208.0;Aracoiaba;2.0;2.0;425.9;601.3;562.9;481.7;380.0
8290;180007704866;2018;2;23462361.0;2300309.0;Acopiara;2.0;2.0;415.5;523.5;436.1;493.8;320.0
8291;180009362530;2018;2;23052643.0;2301208.0;Aracoiaba;2.0;2.0;471.7;483.0;407.6;559.2;0.0
8292;180007701676;2018;2;23252863.0;2302602.0;Camocim;2.0;2.0;390.6;449.5;514.9;507.0;460.0
8293;180007687296;2018;2;23083255.0;2307700.0;Maranguape;2.0;2.0;535.9;621.3;558.4;480.7;640.0
8294;180007721895;2018;2;23052643.0;2301208.0;Aracoiaba;2.0;2.0;;;;;
8295;180007698941;2018;2;23052643.0;2301208.0;Aracoiaba;2.0;2.0;541.8;459.2;361.4;531.7;280.0
8296;180009160169;2018;2;23462361.0;2300309.0;Acopiara;2.0;2.0;478.2;443.3;451.3;458.9;440.0
8297;180007723005;2018;2;23545410.0;2300200.0;Acaraú;2.0;2.0;422.3;496.9;555.2;397.4;560.0
8298;180007694017;2018;2;23545534.0;2312205.0;Santa Quitéria;2.0;2.0;377.0;544.2;489.4;455.6;260.0
8299;180007684724;2018;4;29367263.0;2925931.0;Quixabeira;4.0;2.0;;;;;
8300;180007701374;2018;2;23462361.0;2300309.0;Acopiara;2.0;2.0;;;;;
8301;180007693522;2018;2;23083255.0;2307700.0;Maranguape;2.0;2.0;415.7;423.8;389.3;394.5;240.0
8302;180007729342;2018;2;23236655.0;2304707.0;Granja;2.0;2.0;527.6;611.8;549.8;568.9;420.0
8303;180008806900;2018;2;23052643.0;2301208.0;Aracoiaba;2.0;2.0;;;;;
8304;180007701692;2018;2;35034484.0;3546405.0;Santa Cruz do Rio Pardo;2.0;2.0;;;;;
8305;180009164397;2018;2;23545410.0;2300200.0;Acaraú;2.0;2.0;449.2;587.4;496.1;528.9;320.0
8306;180007732237;2018;2;23244666.0;2307106.0;Jardim;2.0;2.0;;;;;
8307;180008709104;2018;2;23052643.0;2301208.0;Aracoiaba;2.0;2.0;;;;;
8308;180007704885;2018;2;23052643.0;2301208.0;Aracoiaba;2.0;2.0;399.8;608.8;521.0;456.4;580.0
8309;180007693528;2018;1;31242624.0;3144102.0;Muzambinho;1.0;2.0;515.3;600.7;610.6;563.7;780.0
8310;180007723028;2018;2;31342807.0;3157005.0;Salinas;2.0;2.0;445.2;536.3;449.1;473.5;560.0
8311;180007731793;2018;2;23545410.0;2300200.0;Acaraú;2.0;2.0;451.8;599.0;463.3;441.0;320.0
8312;180007698959;2018;2;23252626.0;2304251.0;Cruz;2.0;2.0;393.7;528.1;516.4;464.2;440.0
8313;180007684749;2018;1;31242624.0;3144102.0;Muzambinho;1.0;2.0;;;;;
8314;180009365875;2018;2;23083255.0;2307700.0;Maranguape;2.0;2.0;;;;;
8315;180007690590;2018;2;23236655.0;2304707.0;Granja;2.0;2.0;440.9;446.4;444.8;405.2;220.0
8316;180008709118;2018;2;23545410.0;2300200.0;Acaraú;2.0;2.0;508.6;543.8;380.6;443.5;460.0
8317;180007723040;2018;2;23545496.0;2304004.0;Coreaú;2.0;2.0;455.2;533.2;461.8;401.8;280.0
8318;180007701079;2018;2;23052643.0;2301208.0;Aracoiaba;2.0;2.0;387.3;536.7;468.0;546.6;480.0
8319;180009320962;2018;2;35906785.0;3541505.0;Presidente Venceslau;2.0;2.0;584.3;594.8;603.6;496.5;660.0
8320;180008671741;2018;2;35918908.0;3537800.0;Piedade;2.0;2.0;605.7;615.4;580.6;489.2;540.0
8321;180007688035;2018;2;33021236.0;3301603.0;Duas Barras;2.0;2.0;389.6;540.3;407.4;379.8;480.0
8322;180008749438;2018;2;23545534.0;2312205.0;Santa Quitéria;2.0;2.0;;525.6;447.0;;80.0
8323;180009321726;2018;2;23052643.0;2301208.0;Aracoiaba;2.0;2.0;453.9;411.1;459.4;428.1;340.0
8324;180007690597;2018;2;23545410.0;2300200.0;Acaraú;2.0;2.0;432.9;574.3;539.4;426.2;300.0
8325;180007720629;2018;2;23252626.0;2304251.0;Cruz;2.0;2.0;444.8;559.5;437.7;509.2;480.0
8326;180007682017;2018;2;23083255.0;2307700.0;Maranguape;2.0;2.0;569.4;473.8;540.5;507.9;340.0
8327;180007730291;2018;2;23052643.0;2301208.0;Aracoiaba;2.0;2.0;561.5;541.9;469.2;627.6;580.0
8328;180007704978;2018;2;26040824.0;2603926.0;Carnaubeira da Penha;2.0;2.0;;540.9;398.1;;420.0
8329;180007697342;2018;2;23052643.0;2301208.0;Aracoiaba;2.0;2.0;454.5;453.8;507.8;472.9;600.0
8330;180007708383;2018;2;23462361.0;2300309.0;Acopiara;2.0;2.0;476.0;492.0;465.8;599.9;320.0
8331;180008671752;2018;1;;;;;;528.4;464.9;512.8;476.6;540.0
8332;180007704664;2018;2;23545410.0;2300200.0;Acaraú;2.0;2.0;;;;;
8333;180009222808;2018;2;26213800.0;2611101.0;Petrolina;2.0;2.0;393.3;412.5;408.5;433.5;300.0
8334;180009177044;2018;2;23545496.0;2304004.0;Coreaú;2.0;2.0;537.8;649.0;560.9;711.7;840.0
8335;180007703628;2018;2;26135400.0;2610509.0;Passira;2.0;2.0;437.3;552.1;522.9;422.0;500.0
8336;180008671756;2018;1;31041548.0;3162807.0;São João Evangelista;1.0;2.0;591.4;653.0;572.2;670.5;520.0
8337;180007696850;2018;2;23545534.0;2312205.0;Santa Quitéria;2.0;2.0;366.2;484.4;468.1;402.4;220.0
8338;180009258595;2018;2;23052643.0;2301208.0;Aracoiaba;2.0;2.0;543.4;678.4;608.3;630.6;720.0
8339;180007729377;2018;4;52043509.0;5200100.0;Abadiânia;4.0;2.0;474.2;555.5;542.9;502.0;740.0
8340;180007701620;2018;2;23545410.0;2300200.0;Acaraú;2.0;2.0;430.1;458.3;461.6;439.3;300.0
8341;180007690613;2018;2;23052643.0;2301208.0;Aracoiaba;2.0;2.0;428.8;546.6;502.1;527.2;360.0
8342;180007690614;2018;1;52070913.0;5205406.0;Ceres;1.0;2.0;554.5;646.4;624.1;767.0;780.0
8343;180009321746;2018;2;31342807.0;3157005.0;Salinas;2.0;2.0;560.5;609.8;526.8;512.6;660.0
8344;180009049605;2018;2;23252626.0;2304251.0;Cruz;2.0;2.0;388.7;;;480.1;
8345;180008806940;2018;2;41078497.0;4116059.0;Missal;2.0;2.0;441.8;598.7;582.8;444.1;380.0
8346;180008780065;2018;2;33002312.0;3302205.0;Itaperuna;2.0;2.0;;552.6;431.2;;0.0
8347;180009080135;2018;2;23052643.0;2301208.0;Aracoiaba;2.0;2.0;507.3;470.3;523.9;423.3;620.0
8348;180009049608;2018;2;23236655.0;2304707.0;Granja;2.0;2.0;589.9;657.3;587.9;648.0;380.0
8349;180007729656;2018;2;23545410.0;2300200.0;Acaraú;2.0;2.0;480.1;437.3;462.4;449.0;360.0
8350;180009258618;2018;2;23462361.0;2300309.0;Acopiara;2.0;2.0;467.0;;;436.5;
8351;180008609925;2018;2;23545496.0;2304004.0;Coreaú;2.0;2.0;449.4;569.7;444.8;403.6;320.0
8352;180007716541;2018;2;35917746.0;3552106.0;Socorro;2.0;2.0;;;;;
8353;180007691357;2018;2;33053189.0;3302502.0;Magé;2.0;2.0;433.5;458.9;407.5;515.1;600.0
8354;180009324305;2018;2;23545534.0;2312205.0;Santa Quitéria;2.0;2.0;465.6;443.6;556.5;527.1;680.0
8355;180008858824;2018;1;29327954.0;2931350.0;Teixeira de Freitas;1.0;2.0;547.4;602.9;545.1;523.8;680.0
8356;180007705055;2018;2;41378920.0;4119905.0;Ponta Grossa;2.0;2.0;613.9;667.3;594.1;526.8;420.0
8357;180007704686;2018;2;23545410.0;2300200.0;Acaraú;2.0;2.0;483.7;445.3;457.0;485.7;580.0
8358;180008675057;2018;2;15099881.0;1502905.0;Curuçá;2.0;2.0;610.3;666.2;609.7;581.4;480.0
8359;180007732678;2018;2;23052643.0;2301208.0;Aracoiaba;2.0;2.0;466.9;574.3;546.7;499.1;320.0
8360;180007700661;2018;2;23052643.0;2301208.0;Aracoiaba;2.0;2.0;433.9;563.4;494.1;470.4;400.0
8361;180009049625;2018;2;23545410.0;2300200.0;Acaraú;2.0;2.0;431.8;402.6;401.7;464.8;300.0
8362;180008782693;2018;2;23545496.0;2304004.0;Coreaú;2.0;2.0;;;;;
8363;180007705064;2018;2;33002312.0;3302205.0;Itaperuna;2.0;2.0;478.7;607.0;531.4;382.5;600.0
8364;180007708189;2018;2;23052643.0;2301208.0;Aracoiaba;2.0;2.0;479.0;592.3;467.1;634.5;360.0
8365;180007705067;2018;2;23462361.0;2300309.0;Acopiara;2.0;2.0;416.3;454.6;372.3;405.3;280.0
8366;180007723948;2018;2;23545534.0;2312205.0;Santa Quitéria;2.0;2.0;421.6;540.0;464.2;446.0;440.0
8367;180009321772;2018;2;17007828.0;1705508.0;Colinas do Tocantins;2.0;2.0;409.0;539.7;421.6;628.6;300.0
8368;180008609944;2018;2;23052643.0;2301208.0;Aracoiaba;2.0;2.0;448.2;417.8;516.8;523.3;600.0
8369;180009261977;2018;2;52013650.0;5213509.0;Monte Alegre de Goiás;2.0;2.0;;466.5;369.6;;0.0
8370;180007703948;2018;2;53004981.0;5300108.0;Brasília;2.0;2.0;521.9;642.0;548.1;517.4;620.0
8371;180009321775;2018;2;42055717.0;4217303.0;Saudades;2.0;2.0;484.8;487.1;412.2;545.2;640.0
8372;180007729703;2018;2;23052643.0;2301208.0;Aracoiaba;2.0;2.0;416.3;427.3;454.4;380.3;80.0
8373;180009324328;2018;2;23545550.0;2305233.0;Horizonte;2.0;2.0;527.6;596.3;571.9;539.5;740.0
8374;180008609949;2018;2;51191024.0;5107354.0;São José do Xingu;2.0;2.0;497.2;617.0;527.6;539.8;560.0
8375;180009049636;2018;2;27003973.0;2707107.0;Piranhas;2.0;2.0;464.1;640.4;589.8;693.3;580.0
8376;180009171080;2018;2;23545410.0;2300200.0;Acaraú;2.0;2.0;406.1;488.5;483.2;506.7;260.0
8377;180007694676;2018;2;35913534.0;3517604.0;Guapiara;2.0;2.0;472.1;672.3;612.9;547.7;340.0
8378;180009324332;2018;2;23236655.0;2304707.0;Granja;2.0;2.0;498.5;520.0;493.2;498.1;520.0
8379;180007700199;2018;1;28021118.0;2806701.0;São Cristóvão;1.0;2.0;471.3;610.2;579.5;525.1;700.0
8380;180007732995;2018;2;23545550.0;2305233.0;Horizonte;2.0;2.0;438.2;580.5;559.8;469.6;640.0
8381;180007703963;2018;2;23462361.0;2300309.0;Acopiara;2.0;2.0;;;;;
8382;180007728537;2018;2;23545496.0;2304004.0;Coreaú;2.0;2.0;454.8;683.9;566.6;631.1;740.0
8383;180007707650;2018;2;23545410.0;2300200.0;Acaraú;2.0;2.0;;;;;
8384;180009052947;2018;1;26094789.0;2616407.0;Vitória de Santo Antão;1.0;2.0;508.0;620.2;526.5;523.9;360.0
8385;180007682387;2018;2;23545534.0;2312205.0;Santa Quitéria;2.0;2.0;423.7;411.1;469.8;447.6;0.0
8386;180008675082;2018;2;23545704.0;2307403.0;Jucás;2.0;2.0;452.7;521.0;391.2;388.5;260.0
8387;180007723964;2018;2;33002312.0;3302205.0;Itaperuna;2.0;2.0;428.1;498.2;460.3;420.9;600.0
8388;180007703967;2018;2;23545550.0;2305233.0;Horizonte;2.0;2.0;;;;;
8389;180008589528;2018;2;23052643.0;2301208.0;Aracoiaba;2.0;2.0;406.7;402.6;425.4;533.5;520.0
8390;180009265321;2018;2;23545518.0;2306108.0;Irauçuba;2.0;2.0;;;;;
8391;180007682393;2018;2;24087416.0;2408953.0;Rio do Fogo;2.0;2.0;422.5;522.1;464.9;485.8;360.0
8392;180009129977;2018;2;23462361.0;2300309.0;Acopiara;2.0;2.0;;525.7;435.5;;0.0
8393;180007707968;2018;1;17000335.0;1702208.0;Araguatins;1.0;2.0;545.2;440.7;498.2;393.8;620.0
8394;180009325105;2018;1;31031763.0;3126000.0;Florestal;1.0;2.0;587.4;680.1;600.8;746.2;420.0
8395;180009369246;2018;4;52010139.0;5214606.0;Niquelândia;4.0;2.0;448.5;648.9;661.6;575.7;800.0
8396;180008810282;2018;2;23545410.0;2300200.0;Acaraú;2.0;2.0;384.6;481.7;425.9;475.3;220.0
8397;180007706930;2018;4;52010139.0;5214606.0;Niquelândia;4.0;2.0;472.4;540.6;480.3;477.6;460.0
8398;180008782721;2018;2;23083255.0;2307700.0;Maranguape;2.0;2.0;444.8;492.2;511.0;604.0;240.0
8399;180007683895;2018;2;35046905.0;3522307.0;Itapetininga;2.0;2.0;538.7;650.4;603.0;578.8;400.0
8400;180007707664;2018;2;23545496.0;2304004.0;Coreaú;2.0;2.0;;;;;
8401;180009265339;2018;2;33053189.0;3302502.0;Magé;2.0;2.0;467.6;592.5;486.9;378.4;300.0
8402;180009226180;2018;1;28021118.0;2806701.0;São Cristóvão;1.0;2.0;418.8;585.2;561.4;458.4;620.0
8403;180008609973;2018;2;23462361.0;2300309.0;Acopiara;2.0;2.0;476.6;550.6;335.6;436.9;140.0
8404;180009372566;2018;2;23545534.0;2312205.0;Santa Quitéria;2.0;2.0;473.7;541.3;442.9;414.3;600.0
8405;180007697990;2018;2;23545410.0;2300200.0;Acaraú;2.0;2.0;396.4;488.2;464.5;431.6;280.0
8406;180009052965;2018;1;28021118.0;2806701.0;São Cristóvão;1.0;2.0;412.9;497.2;369.4;433.3;520.0
8407;180007697993;2018;2;21258422.0;2105807.0;Lago do Junco;2.0;2.0;402.3;474.7;519.8;546.3;540.0
8408;180007711474;2018;2;41111508.0;4120606.0;Prudentópolis;2.0;2.0;368.4;530.3;461.1;587.4;520.0
8409;180009372570;2018;2;23545704.0;2307403.0;Jucás;2.0;2.0;;;;;
8410;180008736949;2018;2;31175153.0;3171709.0;Virgínia;2.0;2.0;369.4;561.5;464.8;450.2;360.0
8411;180007683251;2018;2;23545496.0;2304004.0;Coreaú;2.0;2.0;501.4;564.6;571.1;640.0;680.0
8412;180008613291;2018;2;41377656.0;4118709.0;Paulo Frontin;2.0;2.0;422.0;563.3;557.0;415.5;600.0
8413;180007685371;2018;2;23545518.0;2306108.0;Irauçuba;2.0;2.0;;;;;
8414;180009052972;2018;2;23462361.0;2300309.0;Acopiara;2.0;2.0;397.7;401.2;465.3;457.6;280.0
8415;180007704948;2018;2;23083255.0;2307700.0;Maranguape;2.0;2.0;493.1;401.3;380.0;543.3;320.0
8416;180007682937;2018;2;27029107.0;2703809.0;Joaquim Gomes;2.0;2.0;;;;;
8417;180007698007;2018;2;23545496.0;2304004.0;Coreaú;2.0;2.0;406.8;522.9;366.1;428.1;340.0
8418;180007705577;2018;1;31031755.0;3105103.0;Bambuí;1.0;2.0;609.5;617.1;579.5;697.4;720.0
8419;180008786049;2018;2;23237775.0;2305803.0;Ipu;2.0;2.0;465.0;608.4;538.4;426.6;280.0
8420;180009226195;2018;2;23052643.0;2301208.0;Aracoiaba;2.0;2.0;408.3;420.3;485.0;479.8;640.0
8421;180009325129;2018;2;23545534.0;2312205.0;Santa Quitéria;2.0;2.0;373.5;449.8;457.7;454.5;0.0
8422;180008613299;2018;1;;;;;;591.4;634.3;583.5;607.7;860.0
8423;180009052979;2018;2;23545410.0;2300200.0;Acaraú;2.0;2.0;512.2;502.7;549.6;645.7;360.0
8424;180007708306;2018;2;23237775.0;2305803.0;Ipu;2.0;2.0;;;;;
8425;180009372584;2018;2;23545550.0;2305233.0;Horizonte;2.0;2.0;385.6;514.2;417.8;539.1;0.0
8426;180007683288;2018;2;35913534.0;3517604.0;Guapiara;2.0;2.0;450.6;631.1;594.6;614.4;640.0
8427;180009052982;2018;1;28021118.0;2806701.0;São Cristóvão;1.0;2.0;431.8;438.9;441.0;506.6;680.0
8428;180007723161;2018;2;35035348.0;3522406.0;Itapeva;2.0;2.0;;;;;
8429;180007710536;2018;2;31175153.0;3171709.0;Virgínia;2.0;2.0;529.5;525.4;523.8;596.1;520.0
8430;180008732927;2018;2;23462361.0;2300309.0;Acopiara;2.0;2.0;385.3;503.6;407.3;469.5;360.0
8431;180007723163;2018;2;23263644.0;2301000.0;Aquiraz;2.0;2.0;407.5;418.9;488.9;424.2;400.0
8432;180007685385;2018;2;23083255.0;2307700.0;Maranguape;2.0;2.0;433.2;604.7;532.7;514.2;480.0
8433;180007685839;2018;2;15035921.0;1501303.0;Barcarena;2.0;2.0;399.9;432.6;463.2;385.2;320.0
8434;180008811872;2018;2;23545496.0;2304004.0;Coreaú;2.0;2.0;477.5;638.6;570.8;483.7;600.0
8435;180009133364;2018;1;21206341.0;2103307.0;Codó;1.0;2.0;507.0;578.4;560.1;435.4;660.0
8436;180007710555;2018;2;23545518.0;2306108.0;Irauçuba;2.0;2.0;;;;;
8437;180007710941;2018;2;13021036.0;1301159.0;Careiro da Várzea;2.0;2.0;;448.7;515.3;;480.0
8438;180008813623;2018;2;23545410.0;2300200.0;Acaraú;2.0;2.0;394.4;439.0;429.9;473.7;0.0
8439;180007731865;2018;2;23545534.0;2312205.0;Santa Quitéria;2.0;2.0;496.9;606.3;608.9;571.9;540.0
8440;180007706969;2018;3;43079210.0;4311007.0;Jaguarão;3.0;2.0;549.3;600.0;547.9;427.6;500.0
8441;180007731866;2018;2;23462361.0;2300309.0;Acopiara;2.0;2.0;433.7;607.6;438.2;528.0;260.0
8442;180009017380;2018;2;23545704.0;2307403.0;Jucás;2.0;2.0;398.7;406.3;477.7;382.1;320.0
8443;180008678427;2018;1;42131162.0;4214805.0;Rio do Sul;1.0;2.0;670.8;667.3;630.4;735.3;700.0
8444;180009133377;2018;2;23083255.0;2307700.0;Maranguape;2.0;2.0;501.4;597.9;575.5;435.1;600.0
8445;180008736984;2018;2;23052643.0;2301208.0;Aracoiaba;2.0;2.0;402.3;548.8;424.9;449.8;380.0
8446;180009272048;2018;2;31239241.0;3118809.0;Coração de Jesus;2.0;2.0;402.2;440.2;403.8;433.2;300.0
8447;180007723184;2018;2;31330680.0;3156809.0;Sabinópolis;2.0;2.0;428.1;590.6;504.8;466.0;280.0
8448;180007711266;2018;2;35913534.0;3517604.0;Guapiara;2.0;2.0;528.8;503.2;538.3;626.1;400.0
8449;180009229535;2018;2;23462361.0;2300309.0;Acopiara;2.0;2.0;419.3;561.7;456.7;471.3;360.0
8450;180008813639;2018;2;23545496.0;2304004.0;Coreaú;2.0;2.0;494.4;574.5;499.5;568.5;480.0
8451;180008613330;2018;2;23545410.0;2300200.0;Acaraú;2.0;2.0;385.0;408.9;456.4;475.1;340.0
8452;180007713844;2018;2;23252529.0;2303006.0;Caridade;2.0;2.0;385.6;466.7;358.4;439.4;320.0
8453;180009229539;2018;2;23545518.0;2306108.0;Irauçuba;2.0;2.0;;;;;
8454;180007704610;2018;2;23545534.0;2312205.0;Santa Quitéria;2.0;2.0;464.5;511.2;475.0;436.8;560.0
8455;180009321043;2018;2;23263644.0;2301000.0;Aquiraz;2.0;2.0;420.0;530.6;542.4;374.0;720.0
8456;180009272070;2018;2;41111508.0;4120606.0;Prudentópolis;2.0;2.0;421.0;616.7;459.1;453.1;480.0
8457;180009020711;2018;2;52013650.0;5213509.0;Monte Alegre de Goiás;2.0;2.0;406.8;405.0;453.6;541.3;280.0
8458;180007687226;2018;2;23083255.0;2307700.0;Maranguape;2.0;2.0;;462.4;378.1;;160.0
8459;180007727313;2018;2;23545410.0;2300200.0;Acaraú;2.0;2.0;;;;;
8460;180007715045;2018;2;23545704.0;2307403.0;Jucás;2.0;2.0;409.8;476.1;420.5;439.4;0.0
8461;180007713866;2018;2;35913534.0;3517604.0;Guapiara;2.0;2.0;397.4;518.6;427.2;508.1;600.0
8462;180009375923;2018;2;23462361.0;2300309.0;Acopiara;2.0;2.0;409.1;547.9;498.8;493.8;340.0
8463;180007723202;2018;2;23545550.0;2305233.0;Horizonte;2.0;2.0;519.7;533.0;338.6;526.4;340.0
8464;180008811905;2018;2;23545550.0;2305233.0;Horizonte;2.0;2.0;471.8;479.0;510.9;498.5;640.0
8465;180007713378;2018;2;23252529.0;2303006.0;Caridade;2.0;2.0;429.8;450.5;407.8;399.4;340.0
8466;180008786800;2018;2;23545550.0;2305233.0;Horizonte;2.0;2.0;410.5;479.5;464.1;435.6;400.0
8467;180007688695;2018;2;26135400.0;2610509.0;Passira;2.0;2.0;387.9;475.3;476.2;448.7;500.0
8468;180009099448;2018;2;23545496.0;2304004.0;Coreaú;2.0;2.0;439.2;528.6;470.9;480.4;420.0
8469;180007688697;2018;2;23052643.0;2301208.0;Aracoiaba;2.0;2.0;;;;;
8470;180007713384;2018;2;23545550.0;2305233.0;Horizonte;2.0;2.0;404.6;442.3;475.9;484.8;380.0
8471;180007731900;2018;2;23237775.0;2305803.0;Ipu;2.0;2.0;369.1;397.9;475.6;447.1;280.0
